D,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
39104,-3.193353595,-5.446636176,0.693410698,-2.184601619,0.451034028,1.703290035,1.127745863,3.718551162,1.878005909,1.388995755
39105,3.475582843,1.441573717,-0.820009055,0.812251566,0.63116431,-0.497919067,-3.368079101,-1.175133273,0.165986096,-2.436122553
39106,0.707355883,2.654180872,-0.586931389,-2.093290499,-2.587944073,1.000383213,0.522206324,-2.280782353,-1.576470855,2.739074159
39107,2.642393157,1.87036868,-1.734260342,-1.049017632,3.134387909,-2.013039334,-2.169082833,-3.30951556,0.254949432,-1.542340983
39108,-3.65383624,-0.633996484,1.832424018,-2.675335171,1.263048852,1.466839121,-2.315839923,0.529443671,-0.703750477,-2.524737367
39111,1.718616435,-1.534601857,2.989608558,3.276077628,3.897460511,1.483059153,-0.72558233,4.28541737,3.99852028,-0.330012312
39112,-0.744206989,0.169792731,0.523462368,0.52398321,-1.178481222,-0.335276029,-2.573014762,-0.912456302,-0.44683877,0.917561443
39113,1.777967317,2.893658663,0.203791784,-0.944226709,3.661252373,2.323684981,0.432029457,-3.056647819,-1.736798919,-4.430428726
39114,0.764632432,-3.26675699,0.611415576,-0.114896402,-1.736393465,2.417856821,2.714752232,2.325094764,1.641897072,-0.807108451
39115,-2.39154048,0.345759876,2.404219568,-0.160576072,-1.87740548,-0.461026791,-0.926218242,-1.99690571,-0.317596118,-0.689817954
39118,0.214474698,0.267329958,-1.030157641,-0.955846086,-1.428839066,0.457496408,4.275068374,1.698840792,-1.157070709,-1.540206912
39119,-2.715154335,-0.236399209,0.313710519,-1.327721458,-0.090562843,0.49476253,0.295380332,1.92536904,-1.129531742,0.149812368
39120,-2.642882549,-1.617538591,-2.330549967,-2.982713237,2.507581756,-0.55010532,1.498748912,-0.916464429,-2.198828785,-1.451372826
39121,-1.188585601,-0.382705441,0.533976831,0.206861624,1.595450146,-0.825486966,1.698055798,4.752013735,-0.123114515,-1.290879942
39122,1.876614045,-2.083505586,-1.065893526,-0.017677382,-2.337613723,-4.850308676,2.863898707,0.838978599,2.334183876,-3.722638307
39125,-1.986754243,-2.526803564,-0.846173971,-1.904200878,2.056532238,0.412706216,5.022156689,1.178953165,2.997466339,-2.733052231
39126,0.803817647,-0.302623554,0.954472759,1.817027677,0.08276528,1.601799512,1.468207599,-1.74552732,-1.831478212,-2.083384361
39127,-6.148925744,3.674397268,-0.032163158,0.059507905,-1.365657396,0.270412304,-2.844825194,-1.367623155,-0.223849977,0.266462434
39128,-0.764230712,-3.067580313,5.324848084,0.467487389,2.371651828,1.782004533,0.605719592,-2.3467983,1.82287367,1.870011975
39129,-1.955152459,0.589504617,6.693726589,2.348686749,-2.641797019,1.811273418,-3.165189924,-0.311382714,-6.084270143,-3.584386084
39133,-0.869254548,0.419857439,-1.316154684,3.262992691,1.418526681,0.313734062,-0.598050025,-0.433680143,1.278992214,1.642286207
39134,-0.55259513,0.66708139,-2.317798831,-2.620169584,-0.335368124,2.294584545,4.247555608,-1.674577179,1.787211848,0.355186306
39135,-2.21450577,-0.00223286,2.90813063,0.51847577,3.991383269,3.618809605,-2.24624561,2.135535187,1.891584773,-0.953344396
39136,-2.041037675,-0.657508418,-1.512058651,-4.070677772,-0.742784724,-2.150880799,0.812736081,-5.094305781,-2.48964202,-1.800121703
39139,-1.799142889,0.872348368,-0.405458793,-1.46731258,-1.582144583,-0.27864621,-1.795285062,2.779181146,3.041342153,1.271244711
39140,-6.766831083,-0.949073845,-1.413303214,2.520193987,3.201398457,1.646396103,-1.1025154,-1.600261234,-0.522073198,-1.049583404
39141,0.743029154,-3.652949963,0.3526079,4.425458304,-2.49637165,0.169437729,0.839742876,-0.277521561,0.981026555,-0.947930304
39142,1.582412041,-2.829691326,-1.257835224,-2.677961443,-1.095246758,-3.169868462,4.528721591,1.858899097,1.668957431,0.945968196
39143,0.074025694,-0.184231657,-1.32885926,0.012291477,-1.110641181,2.478200062,2.421351954,-0.74168295,-2.222062771,-4.725640812
39146,0.568398013,0.888082493,-0.68192495,-0.837212391,-2.047060379,1.457340188,-2.80671519,-1.055985771,0.771013776,-4.036361256
39147,-0.215913695,1.47672336,2.840889772,0.99452751,2.375456627,1.98037167,-3.78387061,-1.786861418,2.413470881,2.422757664
39148,-2.650494384,-1.030271776,-4.253352169,3.760490161,3.517968033,-0.489271301,2.007327453,1.433027971,2.749859606,0.214694652
39149,-0.26891428,1.908535158,-2.354078625,-0.510853594,-2.276983838,-1.081472751,-1.815106058,-2.15672829,1.496622545,1.14825986
39150,-2.352439884,2.139838853,0.511677541,-1.669834114,-0.991800462,-1.624240539,-0.487919092,-3.968202533,0.409077939,-0.21784806
39153,2.61312558,1.454359967,-0.846368344,0.900392386,1.663269176,3.015407605,2.40004192,-2.092333738,0.571737001,-3.849790249
39154,-2.136549108,-1.371214163,-1.292398412,0.426863953,-0.685846176,-0.932482198,0.146498286,0.932585065,-3.420872293,-0.487854384
39155,1.024442609,-4.937004496,0.56742341,-3.355571565,1.110290997,-0.843026286,2.268698129,-0.971275049,-4.098208529,0.622574582
39156,0.008695068,1.672069237,2.800580328,-1.015647543,-0.661578481,0.808121519,-0.381327017,0.245218705,-0.995121595,-2.020847114
39157,0.544825938,-2.515725077,2.415186254,1.690908146,0.436671559,1.372124513,-1.813263474,1.511705927,0.179368869,-1.39620105
39160,2.958010444,-1.64427524,1.123763654,-1.670935859,2.451789563,2.747688153,2.219535536,0.523508642,-0.9911365,-4.344064632
39161,0.499811055,-2.869864221,-0.903971908,-0.346142943,-3.422032254,-1.337528105,1.921170572,-1.328057102,-1.640933079,-2.740222587
39162,2.701553527,3.702859729,3.25103418,4.618601766,-1.192497571,-1.196823836,2.100951546,0.441199898,3.080204729,-1.327244829
39163,-1.076458436,0.727167696,-2.431399338,-0.376712127,1.411648886,-1.320998031,-0.379130242,1.926412073,0.467158866,3.276212423
39164,0.717532676,1.078488256,1.053009184,-3.73247884,-1.538692218,0.677357197,0.486652076,1.197694861,2.019538108,-1.711228998
39167,0.249946405,0.129830852,-2.107936634,1.247982889,-2.248610729,1.249176265,-0.75158661,-0.531777275,0.488711496,0.301013905
39168,-3.43595756,-2.077291003,2.944494087,0.496834012,2.873007351,-0.313386915,0.501745698,0.797742277,1.656800172,-2.690911685
39169,-1.977676056,4.046582295,-0.99752911,-1.671262464,-0.973052302,-5.244295923,0.488033182,-3.636798691,1.975220301,2.419076816
39170,5.380167897,-1.071469875,-2.846774666,-1.231577441,-2.9235062,-0.306153906,0.090914617,-0.369150891,-1.234296995,0.350138631
39171,2.403316462,0.965622658,-1.104094487,-0.892802786,1.113315742,0.023566205,1.966341292,-2.44631962,-3.14419193,4.955508936
39174,0.262814514,-0.60604434,-1.749939939,0.799042564,0.22987316,-3.17142671,-1.633245047,-1.086004594,1.370492408,2.196383305
39175,-1.354351857,-0.807214985,-2.711474205,0.314746403,-1.059820068,-1.317732406,1.942741532,0.087717814,0.995838907,-2.967390064
39176,-0.072981222,-1.399202542,1.344652888,-0.005569104,-3.032711262,1.041460516,2.472527414,4.542860813,-1.522363173,-1.869530726
39177,-1.562989446,1.085925508,-0.830273652,1.884708233,-3.487304358,2.001336082,2.106268082,-0.083498548,3.637219509,2.336034541
39181,0.540469925,1.249719677,0.203475887,0.109075554,-1.337851895,0.296422245,-0.571862154,0.507397303,-5.392431157,-0.493610402
39182,0.814693387,1.585231665,-0.445872472,0.536685292,-3.337667369,-0.452198118,-1.194160219,0.434757742,0.475355059,2.719164175
39183,-1.354900124,-1.072865304,-3.890648229,-0.678986997,1.097855899,-0.805708701,0.92620053,-3.338248032,-1.801340251,0.369515634
39184,-0.315568484,-1.621474,4.968461619,-2.628089024,-4.434280957,-0.498365369,-0.880299486,-0.204632732,0.154132285,-4.638128961
39185,0.434039991,-0.988140342,-1.164527174,1.561338281,0.90788122,-0.541323415,1.152503011,3.420803402,-0.987087767,-0.564896816
39188,-0.427845177,0.892856369,1.744287866,-2.932033093,1.335585305,0.855608393,1.511522109,-1.394374069,1.992959263,-4.562560777
39189,3.293927985,1.105534462,-3.393194314,-1.450167618,-2.964628574,-0.616357872,2.384539271,-2.424254975,-0.008265847,-1.084311046
39190,1.747895095,-2.35608551,1.339278084,2.261175841,-4.173452206,3.780961681,1.079702393,3.879258824,0.140284865,-0.0406408
39191,1.83594533,1.63328779,1.518607854,-2.936925561,-2.980532174,-2.258969653,-7.432577806,0.503088759,-0.954497237,-1.185356872
39192,-0.699833321,-1.887935891,-2.915922712,3.093259952,-2.00989039,1.648771201,1.066449464,-0.301305819,1.323375638,4.218180047
39195,-0.409257471,1.299794415,-2.354327832,-1.5119055,-0.616409507,-1.243430807,-1.127902548,-0.771404774,-0.24967629,2.513943081
39196,-0.146997079,-2.827913819,2.579515036,0.278875502,-1.287341008,-0.347411095,-1.095577785,-0.657423691,-1.848330573,2.545607425
39197,0.862786622,-0.786559364,-1.309421832,1.786170682,-1.119732614,-1.096067443,2.018524671,-1.997224684,-2.57285558,-0.225882737
39198,1.937495525,4.111213901,3.212061163,3.493443891,-1.857452549,-0.442564664,-1.862839225,3.60158049,0.775598065,0.707486106
39199,-2.949586297,-3.29166207,-2.191158959,2.00658909,0.872510295,2.573304694,0.231318608,-0.197099515,-1.380431589,-0.067783414
39202,-1.949076164,2.610123912,1.861345211,-0.186069691,-2.473322533,0.665519614,-5.928778275,-3.097692885,-1.613647654,-1.740951212
39203,-1.84719496,-1.566256699,0.222867152,2.912497856,0.169113716,-0.650461536,3.29844159,-1.959919024,-0.220744927,2.815248932
39204,1.969019782,3.399266799,0.95478454,1.817507861,-4.057962459,2.069756149,1.15509735,0.385313247,-0.696034948,-1.000155712
39205,-0.94086513,-2.822093561,0.944218623,1.318953878,-0.290872612,1.039379554,-2.764617118,-1.418538358,-0.499983535,-0.021193259
39206,-0.332835908,0.968091285,0.777165519,2.06838597,-3.69471474,1.926849184,1.564872173,2.529957698,2.390525627,0.599708731
39209,2.938858565,1.037268518,-3.010564525,1.073658572,-3.070605281,1.666628036,2.500153756,-1.720846473,-4.63081549,-0.315441519
39210,-0.273226366,2.123202361,1.753341543,1.619226531,3.416267676,-0.156922956,-0.090287102,3.077572551,2.480293324,2.107992238
39211,1.669714619,-3.011995488,2.195537125,-3.875529988,0.478755219,0.330765739,1.853939755,4.25261606,-0.250748513,1.89040957
39212,-2.2981841,-2.56563001,-3.220948546,-1.548367842,-0.614544335,-0.055688463,-0.725051362,-0.540065839,0.127887247,-0.191167085
39213,-1.581708208,0.856540532,-0.339552569,3.986026575,0.218166858,0.666350677,0.291583142,-4.682656132,4.23238208,-2.685028046
39216,0.471807923,-2.811193877,-0.482243887,-1.330141341,-2.878526096,-1.789768711,-1.451618669,1.838706528,0.082432798,-3.370654619
39217,0.217548505,-2.877689667,1.659273676,-4.634343416,2.955992379,0.201310394,0.331697329,-0.616290534,-3.75530277,0.516010616
39218,-0.153257504,-3.101409777,-6.236051891,-3.247042395,-5.139168219,1.643296706,-3.133709214,2.046708044,-2.010296755,0.404481724
39219,-0.514195647,-0.882806656,0.111849071,0.648419287,0.535746582,-2.622232861,1.529119563,-2.648248486,2.166425358,0.009181142
39220,-0.63884927,0.850116952,1.861117056,2.662187781,2.63119168,-1.91951612,0.557629797,1.447087149,-1.310785289,-1.875439254
39223,-2.51511072,1.773983032,-1.32422475,-1.30556018,-0.426599294,2.402473545,-2.357457758,-3.72250394,1.599824742,-4.413405718
39224,1.288238156,2.762230546,-1.889222387,4.176362516,4.027936169,3.003517543,-0.646831543,0.48897872,2.410193108,-5.759588246
39225,-1.303292622,-0.573606813,-1.109686021,-1.009580218,3.031638772,1.619009931,2.391881895,0.035480956,2.260387859,0.321811175
39226,1.378930564,2.732114828,-1.92717303,-1.89457209,-5.435710662,-0.737489551,0.446217248,2.395365271,-0.987956226,1.491708913
39227,-3.116095075,2.531637307,-2.359221715,1.313123888,0.004072566,2.125044094,-1.750307889,-0.4016131,-3.06449577,0.566024778
39231,-3.596229321,1.007797071,0.512509546,-2.455087136,1.349468808,0.886663692,0.024751625,0.497265625,-0.273030983,-0.712227462
39232,-2.646541848,-0.997991348,-2.302622625,-5.065264703,0.065203401,0.602542094,-0.169379887,0.477522161,1.556543873,2.871662606
39233,-2.427896733,-1.226291591,1.118727466,2.607469916,2.217266631,-1.828116982,3.045513574,0.759667122,-1.637871591,0.218605109
39234,2.94014848,-1.525531893,0.130133539,0.498932928,0.062336993,-2.455328165,2.746724486,3.793686277,0.572293224,-1.49605725
39237,1.707689247,3.699711356,-1.341996806,-3.077857703,1.018728251,-2.384321635,-1.770916038,0.760251698,-1.933250563,1.185403396
39238,4.472219487,0.548928125,1.091455393,-0.207447884,2.448612873,-4.026497227,1.900429057,-2.28881423,0.393897125,0.731632684
39239,0.158083465,1.916426057,-0.392123267,2.981260754,-1.909001262,2.433553846,-0.161488675,-2.112757552,1.190128327,-1.461184204
39240,-1.115278132,2.438035956,-2.628027632,1.475674124,0.698068197,1.941005655,-5.226287823,-1.512490963,0.925191678,-2.303114381
39241,-0.668691475,-1.915863872,-1.227310608,3.381116882,3.019968051,-1.722503335,-1.195712995,2.951555296,0.176447591,1.73097465
39244,-0.135514981,3.026467611,-1.615795245,1.638429746,1.873535171,2.300433782,1.121523236,2.560826817,-1.181668119,-1.028685046
39245,1.532151148,-0.30519755,0.584673644,-1.157373664,-0.27682975,-2.305251506,0.368578919,1.0364981,-1.252973193,-2.573033633
39246,-0.195132954,3.544259168,2.779260387,-2.354580906,-2.414000972,-0.605524892,-0.570690783,3.612221475,0.402888017,1.839841881
39247,-1.221966577,-2.641826213,1.389145379,0.770438241,-3.211953666,0.82457989,-3.198514396,1.723916072,-0.02270557,-0.018624654
39248,0.735250417,-3.340046043,1.104291967,-2.342611447,-0.885698328,-0.05351274,-0.045389843,-0.811152762,-0.252166829,-0.539172801
39251,0.502928465,0.801037254,1.848251513,0.675668172,0.0205905,0.230549795,0.897257012,1.297624997,0.764831359,-0.889416652
39252,-1.649614133,1.619976688,-1.296879626,-0.562458074,2.712105367,-1.077107595,2.328425029,2.239341462,0.221105252,-0.122688024
39253,-1.618456593,0.848088234,1.325103092,-2.163987169,1.098416934,1.567520986,0.076195032,2.321145399,-1.431633635,1.585427433
39254,2.374433935,1.74859076,-1.677148663,0.12689705,0.877488308,0.349878889,1.259676103,-0.343162011,1.229424086,2.923271605
39255,-1.493649907,-1.584872145,3.601142779,-0.562227124,5.112292364,4.959182886,1.838069295,0.791390852,-0.953114454,-0.563833054
39258,1.121033233,4.761216011,-2.248030162,0.792117151,-3.089373385,0.163977078,2.708697436,1.877700528,-1.403590339,2.099300664
39259,5.313414304,2.078285476,4.414876028,0.698923003,2.867783418,-0.586024682,2.743252379,-0.153683361,3.53728535,-0.015577814
39260,-0.396804906,-0.07791197,-1.118988358,0.867381435,0.295701622,-0.185633301,1.922502211,-3.923928235,-0.339462108,-1.009504333
39261,0.598996024,1.075970764,2.02607442,-1.459875643,-0.344917063,2.392579655,2.265550205,3.140025186,0.840582824,-1.250857153
39262,-4.486286971,-3.395847364,0.082134466,0.826012133,-1.366200928,-0.826765402,-0.077610098,-2.909784424,-0.827450216,2.42950123
39265,0.711356456,-1.081116229,0.251217893,2.42220148,-1.758693739,0.689743701,1.932809996,1.158329659,4.086324661,0.391448942
39266,1.953270546,-0.642925638,1.164310308,-0.175975904,-1.779699706,0.071148719,7.040103341,1.837614715,1.495780902,1.26929221
39268,-0.30281236,-0.252619861,-1.824299187,-0.007382217,-1.640005053,-1.193028707,-2.528353961,-0.32480976,-1.693335957,2.455849527
39269,-1.09814538,2.835882318,1.649457034,4.645011114,3.20982782,-0.34323931,2.020805658,-2.886766252,-5.360249097,1.509713019
39272,-0.87065363,2.148831558,1.306142487,0.49739764,5.356358829,2.145162826,-1.073747764,-3.508184575,-3.135497177,-0.806384521
39273,0.494735915,-2.02154764,-3.318018305,-1.987147983,0.980282273,1.16021695,-3.38939965,-1.668212379,-0.814569497,-1.739043324
39274,-1.06622409,-2.023091434,1.502260587,1.010933002,-4.261807188,0.319310735,1.216791013,-3.013494663,-2.80540143,-3.923261435
39275,-0.747450062,1.79572779,1.410292307,-2.272596389,-0.369797123,-2.253234509,-1.653419141,0.071587488,4.253054426,-2.88151765
39276,-4.147005674,1.356828787,-1.940897625,-1.996356905,-1.705807206,-1.665401783,0.027082109,4.520552828,-0.680432537,-3.749865164
39279,-2.139282243,-3.858778836,-0.756373076,0.454002965,-0.047095701,1.117886638,-1.511186285,-0.158616899,1.024363089,-5.336443808
39280,-0.139628596,0.371530075,2.585074985,-0.350087604,-2.626060683,-3.86411101,-1.553991104,-0.398660645,0.44712642,-1.62572492
39281,-1.361523138,1.17539271,1.353215839,-4.683853803,2.989588685,-0.587567167,0.907586319,0.967367752,2.566492583,0.140672509
39282,1.479321225,1.446517147,1.059382318,-3.392295137,2.415547808,1.728891024,-0.197650128,1.058588875,0.98203916,3.084160683
39283,-0.562165442,0.713467166,-2.240243059,1.514330336,-0.578280448,0.178947931,-0.124156173,-1.662726471,-1.554606126,1.711827689
39286,-0.288668994,0.732637251,-4.491123623,-0.674796494,1.019056983,-2.850104566,1.967573979,3.860606548,0.516551455,-0.496093941
39287,0.651007809,0.990204461,0.609529777,-1.599340317,0.872334868,-0.046498039,0.805683069,-0.801910754,6.091105728,0.460802311
39288,-0.348882137,-1.570794317,3.335060124,0.794627757,0.803721628,2.992457596,-0.74312626,-0.671631376,-0.294522776,2.543707268
39289,1.530630073,0.468057191,-2.794065609,5.035140362,-1.080426533,2.894372815,-1.792699111,1.356927123,-1.215143221,-2.067819014
39290,1.558999147,-1.096744741,0.030663442,1.230180913,-0.112807129,-0.834414769,3.631990659,-2.372216762,0.418986659,0.043668293
39293,0.182942678,-0.990570227,-2.782261748,-0.302038778,0.468635936,3.004560585,0.1925224,2.509348765,4.350693201,0.794288354
39294,0.391535204,-0.2234095,0.003313169,0.135305403,-1.538417369,3.059201924,2.889111246,1.205569895,-0.200488355,3.664635923
39295,-3.762682463,-1.073750529,2.093392179,-0.358087209,0.27381767,3.328719319,-2.819837289,0.206280333,1.347547137,-1.438246315
39296,-4.758617115,3.490364585,-0.972282771,-0.435695651,2.684855245,1.048081567,0.375889284,-2.027435652,0.968860122,-2.511935173
39297,1.03018124,1.073579382,0.228539095,-1.559603908,-1.655281966,-1.710000469,-3.428096865,-1.519234606,-1.102618143,0.584829323
39300,0.363672777,1.404738184,-2.756306518,3.892832334,0.515662648,-2.495864245,-2.092118075,-2.36270063,-1.66364777,-1.530051494
39301,-0.992925232,-1.269465967,0.29089258,-0.844867099,-4.393270156,1.201299017,-0.17380695,0.174536939,-0.001783307,-0.252426035
39302,1.075051275,0.35081034,-0.418815127,-1.008792704,0.56929203,-2.845682148,1.50702035,-0.966898874,-0.971537417,0.467580086
39303,-2.518788874,4.481818226,1.284871009,-2.285946475,-2.055297709,1.320052135,-1.074980967,1.884688697,-1.099957513,0.78999488
39304,1.04315068,-0.834738748,3.704450992,-2.100117271,-1.125480326,0.621661378,1.245628078,-1.922474869,-2.090483709,1.154175385
39307,0.896118109,4.359391393,-0.255024196,-2.974581133,-1.378452211,0.603854682,-1.754239384,1.758945568,-2.016725998,2.27246831
39308,-0.899406219,-1.01783709,-1.77252199,0.902435627,-0.681295082,-1.774356497,4.374213921,0.809060945,2.860643359,-3.861970927
39309,0.011391015,-0.132654394,3.13048029,-1.533083546,-0.422184941,-0.902262194,0.405563583,-2.769498632,-1.256265556,3.581799788
39310,-1.376166819,-1.574762499,0.369365135,-2.66214242,2.693789746,-2.19962923,0.371536098,2.372468133,-1.914838651,-1.755857185
39311,1.071964991,-1.911890957,2.507408972,0.137434155,1.238053793,-2.660498181,-1.373724996,-3.375253856,-1.678852891,-2.295548762
39314,1.633035371,-3.420929951,-0.779645136,0.491456339,-0.700994845,0.757226137,-2.390575731,-1.146668013,1.145712863,-0.93915176
39315,1.118791617,-1.137921573,-5.588897716,-1.397696957,-0.602618275,0.49926618,-3.129348066,-0.028998485,-0.042728091,-2.882856757
39316,1.473814562,2.4996426,2.251772134,2.408983638,1.47452501,-3.776193691,-2.856416239,2.326028025,0.702079778,1.929779584
39317,-0.744034239,5.504511134,-1.154443135,2.792357108,-1.541878207,-0.694540008,-0.166267085,-2.671078487,0.638643572,-1.4981474
39318,0.426944216,-1.448679133,0.781353318,-0.58137521,-2.778338265,-0.177207998,0.029351638,-0.133976772,0.923781343,-2.576906905
39321,-1.529673649,3.734891055,-3.677352334,-0.521353121,-0.570328489,-0.598374391,-3.865726217,0.381750973,-0.475422901,-1.624820783
39322,2.740198228,-0.602632125,3.401233566,-1.873705273,1.655019556,0.049627805,3.437036918,-0.251804094,0.699037267,3.396485565
39323,0.766492559,2.886919453,-5.924717053,-1.831500257,4.157352931,-1.388244492,-0.579435202,-2.312723544,-1.84705063,2.37091239
39324,2.197494896,-1.02030981,0.527462091,4.292598258,4.548261153,2.10568574,-0.218597954,0.350773463,-0.672055978,0.952455903
39325,-0.96793039,-0.631332536,-0.00895033,-0.482898706,-1.671715013,-2.209303748,-0.477009493,1.772824206,-2.367889299,2.205919825
39329,-0.260275319,3.004753077,1.743059194,0.82913309,2.889498006,7.25180658,-1.159169476,2.92747433,1.663432245,2.548207895
39330,0.350127523,-0.61435896,1.548335861,3.197739705,0.552405055,-2.712333675,-1.432948375,4.154678917,1.485424647,-1.17259845
39331,4.518465832,-0.848211272,3.811821675,1.263389491,-6.776443536,0.730407106,3.850151215,1.617792015,6.894882393,1.064881326
39332,0.226159713,-0.063363859,0.265989626,-2.637776508,-3.290683114,-4.952622234,1.531018195,-3.627483905,-0.270766899,-0.756555821
39335,1.14698348,-1.739729265,-2.198190487,-2.282979642,1.5003448,-2.795722792,-1.148213514,-1.744270711,0.702248879,-0.082709757
39336,1.433026519,-3.501006714,-1.547205342,2.514441238,-0.135331928,0.065871889,-3.570885198,-1.806397345,0.455825617,0.421523533
39337,1.486747299,-1.328177658,-0.555175741,-1.640382743,1.940196356,0.193229447,3.399993684,-1.1213919,1.336126374,3.586960483
39338,-1.733630207,-0.165547959,3.394134781,-1.735666219,1.07259837,0.241339228,-1.278762065,-2.202527082,0.370260384,2.464913954
39339,1.222576326,-0.751549865,1.24116194,0.364714071,-1.795990707,-2.193233767,-2.354931483,4.308791703,0.48469738,0.006055041
39342,0.590300788,-2.356255234,-2.738853586,-1.960619418,-0.910518891,-2.601824487,1.089478667,-2.201521922,-1.446237527,-0.337231866
39343,0.589525924,0.614379924,0.209705006,0.47947139,-0.197116277,1.367605735,-0.25681182,2.088923356,-1.69861671,-1.870522039
39344,2.875654979,1.673986235,-1.57189228,-0.759687196,3.730325566,4.575260728,1.407289244,-1.734564109,3.483427765,3.106046446
39345,-2.934391656,1.076951457,-3.214424441,1.904724127,1.8548337,-0.171984452,5.358442552,4.456274739,1.401942883,-0.537795669
39346,-2.795768071,-2.908162351,1.096392227,0.581244924,0.606572097,1.415618134,0.770986196,2.915470467,1.608066026,-0.415789567
39349,-0.961799705,4.419209105,0.959732979,-0.979955726,3.947770908,-1.955663481,-2.189171072,-2.865751529,-1.281035972,1.764440692
39350,-2.515207374,-0.468767389,0.387787226,0.70984978,-0.922910375,2.838631868,-0.922128306,1.413218913,4.642675354,-0.831634476
39351,-4.095510976,-0.439523693,0.263490107,-0.356005599,-1.984218673,-1.076581504,-0.841307538,1.055001075,-1.538545043,-2.706124018
39352,0.280353608,0.219193224,6.849993857,1.539821287,-4.441542957,-1.213907595,-0.00639616,-5.243655631,5.241686634,2.117213054
39353,-0.240557623,0.971596717,1.873239057,-0.493414959,0.60420314,1.203146203,0.450833853,-0.433912926,-8.526386918,1.590413427
39356,-2.812322992,-0.027467848,-0.839319451,4.774231825,3.100620788,0.293986462,1.462169837,-0.783692279,1.877881082,-2.281318584
39357,4.045827665,-1.549810228,1.6365303,3.159876874,1.652055275,-1.901358661,0.079481625,-1.305302266,-0.736269169,0.096294858
39358,0.95319472,2.319059596,-1.88987184,2.783500956,6.196017366,-2.577041623,0.237285437,-2.392328078,0.719277692,-2.697339486
39359,-1.45748914,-1.674560337,-1.379311554,-1.374293087,2.876638133,4.10171158,-1.630563804,-2.926959485,1.328588615,1.079085503
39360,-2.390372426,4.424294989,-3.185875356,-3.371611527,2.818376949,-1.468705173,-2.342621122,-0.42515697,2.276521292,-0.168250087
39363,-1.739812754,3.484056454,0.944597126,-0.228383156,1.530115544,0.550557234,0.614513078,-1.212720313,-2.298136087,1.623306124
39364,-2.122002984,1.470695486,3.076305821,-1.325279271,3.635142265,2.868874481,2.021335411,0.625451873,1.242635016,2.402294366
39365,1.94948776,0.495914876,-1.947135514,-2.811373765,3.195832936,2.479725109,-2.285326415,-0.881761031,-3.567828155,-1.580370725
39366,-0.32131695,3.733540342,0.169064465,3.083840459,-1.697992772,3.898044431,0.084254943,2.578326603,0.134818805,-0.836053892
39367,-0.10797121,3.223030172,-1.765856787,-0.077830991,-0.230498371,-1.126842553,0.919467103,-2.516583059,-1.780212096,-0.697652626
39370,0.207595542,-0.797985631,0.623696831,3.062523508,-1.296296878,0.103687382,-2.711601494,-2.248414493,-1.508273156,1.134876936
39371,-0.891277781,-0.786058971,-1.846530724,-2.650088806,-1.727337229,-0.721938719,-3.201421208,0.613722038,-0.035038667,0.665082787
39372,1.905443798,-3.550210685,1.635616132,-2.581658829,-2.615797527,4.246307935,-3.597595091,0.477336279,-2.199124492,1.181966846
39373,-1.154098827,-3.177622701,2.501369773,2.480163575,1.059652385,-3.963643683,2.579396794,0.21727099,3.135511642,-0.641151132
39374,4.675375291,1.116609105,2.883547913,-2.586578051,5.874067198,1.429514541,0.148323859,4.136998232,-0.110108336,2.97560993
39377,-0.383073294,1.357242725,1.699389998,2.712942792,1.780778542,-2.37860356,-1.06444237,3.701631813,-0.988372791,-1.644290379
39378,-0.494474363,0.387330167,-3.105353159,-0.775425287,-1.892995509,-1.631787942,-3.48571424,0.31704627,-1.433212724,-0.158043655
39379,3.456525425,2.173966868,-1.250499899,2.037358309,0.074507338,-0.945230799,-1.325039076,4.243705857,-1.323580292,2.306908961
39380,2.565028209,-1.078953285,-3.136525971,-0.793035577,0.443182776,3.60783487,-0.59339819,-1.088622491,-0.199807451,0.611330223
39381,-1.712049745,3.44582015,-1.167018069,-3.4603147,-0.601276152,0.799653207,-0.467511254,1.04176626,-1.4040277,1.279254422
39384,1.443165722,-1.989088133,-1.651840268,-2.114481209,2.899217352,4.806274966,-4.17211888,-3.443569069,-0.886765737,-0.988656456
39385,-1.021263949,-1.196134204,-4.967695793,-0.149409488,-1.725449525,2.067307207,0.825342186,0.982157355,-1.453663171,-4.942394404
39386,-0.904390039,1.314828056,1.444369709,-1.848802775,1.928832247,-0.310694136,-0.033013078,5.685857283,0.391757511,4.407869403
39387,-1.22243624,1.747597361,-0.981197037,2.130598213,-4.053700231,-5.103361756,-1.878792969,-1.937469075,-1.015906922,0.584335888
39388,-2.477618395,-0.28776542,-0.542912235,-3.355856248,-0.00976994,-1.369284045,-0.449883229,0.923495368,2.041902676,-1.325642084
39391,-0.919808816,4.741526414,4.166199257,-1.701519165,0.236820635,-1.871147732,3.028507994,-0.730823506,-0.861996264,0.478135975
39392,-2.669082696,-3.788275082,-2.936408665,3.763049933,-1.325587185,0.986691642,-3.515658407,-0.953713347,2.336354381,-1.695009851
39393,-5.719885253,-2.00056697,-2.668857052,2.849305322,-1.079510935,0.299910607,0.962654111,1.007995611,0.474941864,-0.686394085
39394,1.168378724,1.918783396,-0.714271978,1.978893375,-3.29542769,1.432939725,0.019267614,3.759901454,-3.464030984,-2.737964257
39395,-1.964343806,0.780506773,2.931077006,0.078412214,-1.769667499,0.014749572,-2.61862407,4.950802225,-3.449395438,-2.340942895
