D,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
39407,0.09865284,1.8366491,-0.938462158,1.784959188,-1.635799412,0.752091378,-1.099134842,1.712119405,-0.344222068,-0.373630118
39409,3.503969974,-0.562268197,0.665704209,-3.986033018,2.475256454,-1.119554461,-0.389968204,0.19558872,-2.356987269,1.327371974
39412,-0.36997375,2.177013202,-3.004339948,1.644366595,6.875126687,-0.9907438,-2.14142567,0.649215679,-5.724311233,-2.176464183
39413,0.530918043,1.080721353,-1.29568738,1.993022012,-0.862109679,0.959153134,-2.359547439,-2.413373659,0.858471292,-3.053309433
39414,0.120076218,1.98994166,0.419203861,2.935617769,-0.097130951,2.862854475,2.282268285,4.101095414,2.560768226,-3.522775985
39415,-1.099985598,-2.316452687,5.769001463,-0.432704483,1.24995504,-3.047847742,-0.692030481,-0.328303897,0.743711811,-1.566664548
39416,1.710295068,0.644352366,1.064465175,0.6052449,0.356692562,1.793754642,-1.363032519,-4.073172372,1.205061291,0.865199887
39419,-1.524127629,0.022513348,2.443984072,0.854898084,-1.407413539,0.824742314,-0.90055582,-1.640212127,-3.439026241,0.540967564
39420,-0.708649562,0.095611175,0.340624384,-0.376825461,-2.963246787,-1.067983635,-1.934700365,-0.491020862,3.267213211,1.07962476
39421,0.441110025,1.81442985,-0.785654971,-1.163443639,2.928459763,-0.802547106,0.889058743,-0.769459604,0.426841131,-0.661017398
39422,-2.761492537,0.412554934,2.195588724,-3.532658751,2.445588533,-0.948310739,0.797836227,-1.011123234,-1.37843226,3.055508067
39423,0.296826148,-0.487285111,-1.612303368,-0.494865955,0.880700086,6.611011882,1.779305153,-1.410493522,-0.484444047,-3.412307499
39426,5.012370402,1.893954738,-0.032657943,-1.746730356,-1.226048029,0.705236561,-1.581508589,-5.772377846,-0.660700294,-2.198986433
39427,-0.331745019,1.230663617,2.651755048,-0.622848146,-2.133363083,2.881475379,-2.33726923,1.097303819,-1.278970128,2.222551841
39428,-0.493773767,-3.261975664,-1.577598584,-1.287531795,-0.482713348,-0.127022052,-1.704529567,-0.58041843,0.34049014,3.644169934
39429,0.871706721,0.237664058,3.4324969,-2.307109581,1.91358293,0.251399798,-2.478839116,-0.673400145,1.29794004,-2.304880364
39430,4.096722977,-0.071784281,3.920862254,-1.180737921,-0.587534318,-4.220815667,2.140216267,1.556019149,0.693720215,2.440808026
39433,-1.457323887,1.597031513,0.309299805,0.740602647,2.196272627,-1.516405474,0.36994755,-3.407406844,-0.693460948,-3.352089895
39434,-0.638247851,0.170789616,3.713137194,-0.150913027,-0.614310233,-4.503217733,1.965375911,-0.035583022,3.258239943,1.014849538
39435,-1.856041113,-1.105753573,-1.567558308,-0.432233013,-5.965646475,-1.186214383,2.801347319,-0.337665433,2.303165747,-1.897367014
39436,0.546380344,-0.742254512,-4.402841087,3.312481816,4.875057972,3.34176797,-1.229251853,0.585803761,0.741146225,-1.45352731
39437,-0.13524649,0.512948578,0.961856362,0.873645715,-2.960694922,-0.255169489,1.019986197,-1.197173799,-0.510879722,1.479339241
39440,-1.622799873,0.298668828,0.326755352,2.921568523,0.250703636,-2.82469361,-0.719794308,0.212945693,-0.857444851,-2.162478468
39442,-3.474713895,-1.230744016,-0.302646024,-1.474046459,0.010342381,0.887174936,-2.330311865,-2.392874949,-0.275728058,1.742298717
39443,0.674144861,0.473385208,1.684039092,-3.399102067,-0.092219323,-2.089879581,2.684889462,-1.425821584,-0.404622481,3.984325011
39444,0.643318202,-3.357331114,0.5867834,1.88657753,0.792846195,1.210201044,0.46157781,-1.137232583,-0.435349032,2.898561019
39447,0.547840379,3.280349311,-0.843618763,-1.16202444,-3.733278742,-3.38702338,3.004936432,0.17753931,2.61925425,-0.529741877
39449,-2.827998515,-2.600692483,-0.532984991,-1.274578792,0.807628977,-2.917662136,0.050228532,-0.505951063,-0.32805797,-0.761401422
39450,2.325527334,-1.082591101,-0.597498955,0.982616329,2.718605202,0.750561817,-0.579059956,-3.125570964,-1.122107633,0.539916476
39451,0.324136526,6.382360889,2.577665435,-0.743759829,-1.610327887,-2.971702397,-0.848784293,0.816157353,0.219587032,-4.730610164
39454,1.293480822,1.164614987,0.239495125,-0.528540115,1.95688783,0.173335279,1.372651449,-1.532455239,-1.160925637,1.002137891
39455,-4.278263482,2.964270691,0.660743543,-3.328092455,-4.934749746,2.746937265,-1.159314168,0.169137325,0.965985591,-0.006297415
39456,-0.078047285,-0.0402624,-0.85306055,-0.465929764,0.655471409,1.241851617,-0.497680602,1.13144525,-0.01208039,0.133412717
39457,-2.546839538,1.315547346,-0.352338519,1.00176321,-2.015027904,-4.911119926,0.988674726,1.154986784,-5.813494932,1.85982823
39458,-2.049106244,-0.060348874,2.907775715,0.756745249,2.986880636,3.466544216,3.265762127,-0.826085535,0.164112928,-1.134010408
39461,4.442086504,2.143367985,-0.987158581,-0.318695966,0.517021904,-1.112744252,0.936925525,0.774882227,-0.618099156,-0.899935926
39462,-0.586332936,3.091331412,1.127271025,0.356323249,-1.743076954,0.436364298,3.220186634,2.71612316,-0.707278531,-0.431057986
39463,-0.898910353,-0.975882297,-0.193855212,-0.680842756,4.04159676,-0.30549293,-0.314815601,-0.20241446,-4.426093379,2.344442599
39464,-0.692350567,1.60168662,-0.505112741,-0.279866762,-2.782783554,0.095443401,0.917705787,-1.166566913,0.855341712,2.430432815
39465,0.141709378,1.380442606,1.971001698,-1.749012153,-1.538277403,6.202128018,2.152303283,1.74386059,-0.080345985,3.415927938
39469,-1.086288842,-0.50393032,1.66996074,-3.31207769,3.59315925,-0.596377809,-0.597914612,-0.465413842,2.588034502,0.700309668
39470,-2.305050557,0.876585326,0.547922905,-6.615260878,3.84430541,-5.168927569,2.848540514,-0.468677075,-3.434985332,0.045185335
39471,-1.196037209,4.148227633,1.871260135,1.213563723,4.202375139,-1.782848689,2.510484761,-2.443347964,2.867427154,-1.261199199
39472,0.454266116,-0.34395696,1.294210418,-1.95240745,0.558541933,-1.279843495,-3.948254813,1.960052376,-0.661270888,-0.296840956
39475,0.47526783,2.855555863,-1.871859429,1.049402408,1.089813413,1.515863332,0.142678115,1.799163893,-1.314595526,-1.709453624
39476,0.227746303,-0.671998971,0.77752687,1.630074667,-0.648844258,-4.185279364,2.097783613,3.251977802,0.109182013,1.811069333
39477,-3.148187272,0.655277861,-0.330969948,-1.815937592,-3.022030361,1.868236165,0.964593336,-2.965174207,0.21348396,0.088533366
39478,4.467893952,-0.736636478,1.644699289,1.83447928,-0.280577795,2.375896261,-1.811194376,-3.812444086,-1.374429247,-0.783599314
39479,1.266651301,2.344730766,0.152851982,-3.346010069,5.146797587,-0.891237678,3.079648383,2.915006463,1.603147,-4.279126455
39482,-2.225873222,0.728150243,-1.905723299,-0.614225239,-1.168405267,0.905665217,-0.349883292,-0.483619378,0.286535427,-3.494435205
39483,1.329906995,0.899773722,-0.136122028,-3.462682738,4.796940647,-3.233848616,-1.433194894,0.296719431,0.524044437,1.315143816
39484,-0.866874103,3.023634113,0.191698409,-2.496594708,-2.966092772,-4.376208142,0.862806513,0.270125189,-1.178703291,7.512008374
39485,2.379581541,1.119655298,0.246255699,0.119497779,-2.868396993,0.753363012,2.743997661,3.804563046,-2.381590893,0.933900832
39486,-4.986761208,-0.514353057,-3.559650034,-3.182194305,-0.869922105,-3.561327651,-4.237795611,2.320469674,-1.25541667,2.359101512
39489,-0.537437564,-2.990841856,3.369604075,-2.004180322,2.32194997,-2.683203162,-2.807249251,-1.954564442,0.488152679,-3.184243411
39490,2.874352855,-0.597477422,0.556075515,-1.26465358,3.709998582,1.714310141,1.267418023,-1.235948035,-0.289945814,-0.621842002
39491,-0.609334274,-1.630649779,4.512367296,-2.724925716,-1.171584098,0.915640989,0.630323065,-2.34509944,1.015929466,-0.570534314
39492,-3.020204634,-1.300659141,1.135213472,-1.557898864,0.748900317,1.279987129,3.164936626,-0.514631222,2.938992343,4.627907813
39493,-1.572044757,0.511848261,0.064241575,0.645921115,2.119127538,1.587602534,2.687714288,1.293262097,-0.935107605,-3.149521625
39497,4.279289777,0.307273928,1.70068797,-0.938027201,2.106800991,3.204901196,-0.598552244,1.100466861,-1.102549835,-0.390977646
39498,-0.609612246,-4.742891328,-2.593643427,-0.293475432,-0.057759764,0.959237781,-1.187674731,1.874709078,-0.408089688,1.460131375
39499,-1.153219187,-0.529208994,-1.798258672,-1.090402115,1.124697877,3.647233695,-1.207971938,-1.227535633,0.99771571,0.034553301
39500,-0.115328285,2.522422393,-0.72894016,3.404770482,-2.67270232,-0.334092652,1.616323317,0.678523225,2.301993589,1.378062072
39503,-1.840720795,-0.375194339,-0.708075065,0.009410215,-0.046620628,-2.579845754,4.159290806,-1.110476134,-3.088149271,-0.501013442
39504,-1.592487544,2.069421535,1.032927404,6.002012235,-3.597862877,-0.337841566,-1.214551453,-0.726926731,-2.268681362,1.354349117
39505,1.647127529,-0.470986902,0.340656513,0.674111249,1.707949559,0.698622501,-0.823555586,4.944741201,1.525608441,-0.303499842
39506,2.359337136,-1.965615036,-1.223396124,-0.915008805,2.280633305,2.504221625,1.666251419,3.626647986,1.397565841,0.513272309
39507,1.000891506,0.79475925,1.433770625,0.484109156,3.0104185,2.333961065,1.932941944,-3.535462795,0.166657353,-0.779684277
39510,-0.833307609,-2.131740962,-0.884196814,-1.860377979,-1.963595344,5.821094638,-1.588506166,2.88852195,0.063697311,-0.369632959
39511,1.482695189,-3.16757415,-0.837582641,2.085016029,1.586711946,0.613235161,-1.967410142,1.891137448,2.948353941,4.078533135
39512,2.57613211,0.33802906,1.752379015,-2.268913364,1.599424863,-0.432724407,-1.144928337,0.475539514,2.686601708,1.49382633
39513,-0.611789938,-2.120736867,-1.706396568,1.099199197,-0.480927295,3.584821991,-0.815706437,4.054144139,1.462678614,-0.061428271
39514,2.635952479,0.759809355,-2.222796535,2.605564981,-0.715216851,2.008243284,-2.624189294,1.496051097,1.698389998,-1.77981795
39517,0.023926732,-2.237380579,0.459402325,0.287529524,-0.147294995,1.309850845,-1.659099604,1.976675215,-3.674811234,-3.762934409
39518,-0.056108682,-0.86786782,-2.820417612,-1.689543745,1.890698622,0.549396165,-0.065977041,-2.521978325,0.434531776,-0.336974247
39519,1.054183133,-0.475256926,0.798585527,0.705610208,0.04974446,-0.707975089,4.073293697,-2.839048332,0.489480794,-0.004531484
39520,-0.330165406,0.76457947,-1.578930292,0.16899509,4.875642672,2.52803393,3.554327726,-5.504342473,-0.322952882,-0.020462415
39521,-1.663505067,0.413141278,-0.949925619,-3.115153477,-2.640211992,-0.90278996,0.372510409,-0.357034909,4.19129018,0.139757775
39524,4.019728803,1.189475519,-0.618003808,4.205788871,1.522166407,-0.092385074,-1.530112094,-1.198691505,-0.609172356,-3.07431809
39525,-1.206862852,2.593715643,-0.707299692,-2.68670828,-1.140376203,-0.933680436,0.273149153,0.0980673,-2.564231785,1.363083558
39526,1.691862384,-3.266857755,1.102300338,-3.188300164,-2.903730956,5.233004452,-0.011482739,-0.980552953,-0.121526495,-1.673705143
39527,2.880378556,-0.685509374,-2.228418387,1.170295351,4.207740923,-0.413412828,-1.214168169,-0.618421138,1.314726974,-0.282852837
39531,-2.904567882,2.702050295,-0.90850634,-1.656476674,-0.869970604,-0.353140405,-1.017320674,-1.530207519,1.910172909,-1.739019948
39532,1.663358649,-0.914702758,-3.852623102,0.407873538,0.258529254,0.363231057,1.854532551,4.718702152,0.108925807,3.272394639
39533,-1.907913963,0.54012158,3.739262625,-3.426449506,-2.01997272,-0.403798192,-0.849685377,1.664362279,-2.700033411,0.321876548
39534,0.373239217,0.74704635,-1.182586477,-1.040684195,0.092364053,-2.847115692,0.875676092,-6.918520395,0.261142392,-0.931828609
39535,-0.741462586,1.550361613,-0.55023771,0.93373625,-1.390745707,-2.848845749,-0.733885097,0.344434745,-1.916020932,1.740313575
39538,-2.572279078,0.267973752,-0.750353807,-0.459261127,3.883380441,3.192385053,-0.183661662,-1.829488852,-0.652736172,0.131959243
39539,-1.809115174,-1.326299626,0.861597512,-0.278450926,-3.442138514,3.940937531,2.410266836,4.518276026,-1.274369573,1.424503535
39540,-1.628252116,-3.135759209,-3.028042259,-0.230391025,-2.937730483,-1.095649769,2.585543777,0.120701905,2.963072517,-2.30717359
39541,0.974254577,1.83890486,-1.542899675,-2.179866992,1.106752314,-0.332105643,2.705316391,0.079540895,3.771588469,-2.493401901
39542,3.063999721,2.704359345,1.506919675,2.287117924,3.500490796,3.13114067,0.69905059,2.360935026,2.224402953,0.573589057
39545,-3.366025175,1.317469899,-3.302868244,0.237891649,-2.400620349,1.611092029,2.545100764,0.190275425,0.231011988,1.012493019
39546,0.757897927,-1.625410956,-0.478224985,-0.044320013,-1.873446127,0.86788159,-2.558601921,1.699342956,0.917128099,-3.422250897
39547,-2.413787046,1.242937698,1.041115771,0.765248343,-2.408813838,-0.292957886,3.374508854,1.512901443,-3.134283738,3.602679995
39548,-2.37725734,-3.008728913,4.226068734,0.611830037,-3.02282755,-2.910484767,-2.677540834,3.495317734,-2.998167969,4.086748413
39549,0.587695429,2.316050112,-1.326644762,0.206404789,-1.902208201,-4.626275725,0.588426885,-1.396331767,4.042748431,-0.110818694
39552,-1.562918313,-2.22797883,2.59972651,-2.014964104,-1.686965764,1.197357885,-1.080698775,1.293660159,1.382815518,-0.041806719
39553,-2.207654958,-1.629442746,-0.257226731,1.241572053,0.079863041,-3.15580571,0.742516272,-1.474215884,3.281855782,0.809420424
39554,2.564283915,-4.314659224,-3.245051697,-0.244316979,-4.768698703,-0.205806975,-2.585588809,-0.975569099,-0.592675479,0.332353545
39555,-0.822191544,2.050292272,0.036902092,1.234524507,-1.201448522,-0.516921725,1.174859932,3.116999911,0.764060273,1.286152681
39556,-3.176458608,0.885224313,-1.559883885,0.162686936,2.578933363,1.189256783,0.947914542,2.072428737,2.371917609,1.889413455
39559,-2.182428344,-0.739374738,-5.255248825,0.402388656,0.973851683,-2.683344932,4.555843068,-2.082044422,-0.946152832,-3.040877962
39560,-0.148970507,-3.586872269,-0.140387294,2.085874291,-0.730990007,-0.559220765,3.268794793,-0.990200178,1.139336574,-6.223372353
39561,1.373954565,5.096643031,-2.412981445,-1.888130814,-0.556109656,3.636872631,-0.8335558,0.851744441,1.190827321,-0.96395058
39562,0.575664836,4.084647834,-1.445345347,1.901194497,-3.330444188,2.244949126,-0.149027923,1.110994762,2.50272746,-1.402247626
39563,-1.327138581,-4.165731745,-0.219892171,-1.864197325,1.141078857,1.845943886,2.799368314,-1.478861154,-0.21209269,0.46045979
39566,-0.91336088,-1.047817796,-0.296065094,3.910215825,3.066582533,0.110954532,-2.592248255,2.269506203,-3.558330089,1.054625774
39567,-1.269818304,3.606937687,-0.59563781,-0.989822442,2.273849547,-0.237375516,-1.548255874,-0.178195521,1.524564327,-3.03424075
39568,1.513004661,-3.65474435,-1.586752699,-0.816827021,3.756036315,2.569217463,4.611090763,-3.451011629,2.132535244,0.681370499
39569,1.207295415,1.773137264,-1.993091101,-3.060753992,0.205685821,0.769546549,4.526320805,2.532218578,5.323322485,0.282314292
39570,-2.542804304,-0.83402887,-0.394112319,0.771920539,0.590737827,3.380947239,2.23400489,3.909659844,3.891420953,-2.517833723
39573,0.281397803,0.561181068,0.200135896,-3.921411831,1.453372405,1.958873666,1.968898671,1.966458991,-0.668974525,0.076345384
39574,1.990149968,1.615966448,1.702106248,1.096795545,-0.534812799,3.686563016,0.576355658,-0.502620761,-1.863095239,-3.759064316
39575,1.844454535,-1.794433082,0.338999159,-1.929240783,-3.567729291,-3.585425271,-1.501114627,0.627000017,-3.307661707,-1.47534489
39576,0.862053725,3.718407171,0.980128261,1.081968407,-0.953637537,1.574516439,-1.924027276,-1.244620663,2.078059835,0.500982064
39577,3.128438146,0.76018556,-1.122320774,-0.412876967,-3.350977154,0.096661046,0.109494211,1.887819597,-0.052498068,-2.623191632
39580,0.167670987,-1.68521313,1.828464488,-2.127933544,-1.751143074,5.513928891,-2.448457232,-0.837969652,-1.85221536,1.216181072
39581,-0.506306626,5.583087237,4.265323917,0.443819933,-0.718930814,-1.797339831,-1.377810744,1.404503958,-2.141250941,1.157091782
39582,-0.592180237,-0.191410093,3.060666412,-1.108989542,1.805896964,2.335300846,-0.382366779,1.615733936,-1.038697739,1.338457113
39583,2.170496804,-3.046338227,0.309311374,-1.504887225,-1.209399578,-1.302517678,-4.162566661,-3.508231485,1.992768202,1.198890836
39584,3.245876213,3.676333115,-2.012104295,1.407791104,0.701355266,-1.932963614,-0.982071988,0.598970564,1.471279918,2.409601054
39587,-4.515528347,-0.093098948,-0.438088294,1.489299772,2.688909232,1.031082038,-1.034860576,0.12586593,-2.260271586,-2.636882619
39588,-0.624986293,1.030794481,-0.075319953,-1.483011837,3.230330762,-1.676498035,0.959546634,-0.523853629,2.814709302,-1.173989122
39589,-0.45321349,0.684050628,0.441705615,1.638848589,0.648465258,3.297019685,-2.133086882,2.353980749,0.395219108,-0.465736079
39590,0.867704269,-1.801668907,-1.341807847,-1.236906482,-2.778666891,1.553282969,-0.526756085,-2.495527059,2.000556649,-0.253263891
39591,-0.323079243,3.111324706,4.8376046,1.09287041,-1.817302813,-1.19618753,-0.585609419,2.013668969,-1.305078851,-0.508829431
39595,2.077089232,0.146595039,2.911534215,0.206007816,-0.714200273,1.377023189,-2.214212841,4.167635851,-0.697362499,-0.54040758
39596,-1.661820076,-0.859780794,1.49555444,-0.440087601,1.829064889,-1.184678913,1.103975428,1.916309111,3.094365696,-2.212470039
39597,0.884002668,-1.098470355,0.558066475,5.166366123,1.510745196,1.687815811,-2.028793763,3.704900449,-1.307104794,-3.203867301
39598,-0.282664597,-0.245734529,0.687716977,2.187978869,0.341482451,-1.424836744,-1.123155825,-1.244651666,1.575786729,1.287608493
39601,-1.600503349,3.778194901,0.125837917,-1.756628564,0.327710388,2.832585145,-7.304873623,1.492100145,0.367461386,-1.84664584
39602,1.004834706,-0.350180059,-0.204682627,-0.251092276,0.500555004,1.141978029,-2.620745888,1.9981393,2.210257321,-0.84210209
39603,0.150517316,0.448162916,-5.270148574,-1.786365937,-0.993929667,-0.160929235,1.812553334,-0.363982772,1.443644678,0.349279306
39604,0.529634769,3.239120314,-2.725047743,1.37014864,-2.091457176,0.503856407,-0.828090282,-2.942370646,-1.885866631,0.275318808
39605,-0.520571748,1.076650124,0.210011262,-2.880106963,-1.561297097,0.955621817,1.392647384,0.71174655,1.312501722,4.331302093
39608,-0.702367522,1.593334915,-2.965098551,-1.74459138,2.69297214,4.651898717,0.213789511,-3.175325829,4.799232263,-3.932758359
39609,-1.124174129,0.45050934,-3.453906188,-3.578639865,1.645063559,0.078295445,-2.118103306,-0.624668009,1.303544119,-0.940860127
39610,-0.808454642,3.842643233,2.901169273,-1.499542117,-1.265044144,-0.335725881,-1.285416077,-0.326681902,-1.357825531,-0.086342215
39611,-3.955082532,-2.329213599,-0.281434769,0.621016907,0.883230702,-3.898828275,-0.527950704,-0.66094722,-1.123613008,-3.221051049
39612,1.099325272,-1.785349936,-3.791821629,0.583241989,3.962704409,-0.843347154,-1.021568827,2.925164835,1.395570592,-1.1862513
39615,1.582489652,-0.452203148,-0.42940594,2.311190207,1.494196964,1.85912266,-0.391429626,-0.361880645,0.702232939,2.093233874
39616,-0.032749778,-0.268701917,0.764845623,-2.912444197,-0.368595357,0.644165471,-5.665991654,1.782792172,-2.05924315,-1.411133075
39617,1.099100922,-0.424714642,0.493506998,-1.484306252,-2.414378715,0.620000899,-2.570414647,0.113669397,-2.506669985,-1.50695274
39618,-1.150032676,3.266094717,5.915577392,2.915029318,0.139250704,-0.169053133,-0.262034219,0.53948817,2.933954738,-0.177352386
39619,0.26106992,-2.321877541,1.339266282,-0.151281712,-3.64260515,0.038478943,-2.328060458,0.428364701,-2.274471288,5.767273377
39622,-1.606601023,1.834711542,-1.485008793,-0.730387352,-2.520775316,1.166276449,0.258243571,3.62694519,0.520914253,1.21460187
39623,-1.436809543,1.100859615,0.093511951,-0.443329783,-1.545032512,1.886949058,0.078293784,0.857884961,5.351810808,0.75021597
39624,-0.008334465,4.537321916,-0.528873591,-0.861591158,4.220394656,-1.189658509,2.148266084,2.492063268,3.384280256,-1.410685798
39625,4.693700182,1.98761617,-2.132723956,-1.004882662,2.749510588,2.610376325,-0.842120161,-1.726478272,-0.323814692,0.263499474
39626,0.620381472,-0.973702693,-2.66893389,0.67312057,3.083323402,-0.344573417,-2.983799559,1.704216274,-1.365232051,0.022686084
39629,0.427146287,-0.979594776,2.012086406,-3.480115971,-0.363265424,-0.550502644,1.941680191,1.04343295,-0.486726668,1.110265328
39630,-1.280747157,-2.458060926,0.569801159,-2.82308083,-2.098153977,3.038301477,1.943562281,2.455477997,1.001190863,2.873995813
39631,-0.807033315,1.391601306,2.886261447,-2.000656228,1.128339734,-0.45643476,-1.471630294,-3.734157527,1.607676543,0.123898871
39632,0.581610048,-6.538175105,0.662590668,-2.35170404,-2.151765694,-3.589203944,-0.375109534,-2.736540646,0.221325344,-3.116920626
39636,0.547697106,3.19391709,-0.093914591,-5.451531586,-2.640934712,-1.03411459,0.774990808,3.640367499,-3.150754229,-0.727651948
39637,-1.642277585,0.686261676,-1.335717677,-3.339989103,-3.243786041,0.163703522,1.488048764,1.071079373,2.440526992,-2.242104854
39638,0.780937957,-0.890025623,-0.861147128,1.690425761,-2.414094594,2.946103379,-0.015127834,-1.084598654,-2.182163416,3.421151602
39639,0.241107209,1.483050261,2.018535677,-1.251942974,-2.279170529,-0.21391535,0.747291165,-3.721571412,-0.189756093,-0.79823507
39640,-0.068273727,-3.313674783,-1.279253955,1.146236061,2.244723776,-3.349483576,3.728909646,-1.229944687,0.623957415,1.08506406
39643,-2.709864185,-1.101131607,0.813875104,-2.959547128,1.56503111,-0.010880839,-1.618639313,4.521334893,-0.14151211,0.502157488
39644,2.885003682,1.263977255,0.67377338,1.407443192,-1.223344628,2.734449435,-1.044518591,5.214514628,-1.302166142,1.616448645
39645,0.693988111,0.913105172,-0.468249845,1.276218082,2.591334475,2.899686606,2.5300978,3.335994865,2.302964558,0.559259676
39646,3.576796648,-3.350096537,0.062905959,-0.6030234,5.016240476,-3.233153661,1.769595414,-2.131826079,-1.73179544,-2.951510901
39647,-1.800775945,1.027175556,1.717009222,-1.256968677,1.889861619,-0.086531644,2.152980144,-1.223802517,-3.747202059,0.912447114
39650,1.100883609,2.564581926,0.892768704,1.139611497,-0.756751686,-2.694551702,-1.594327885,-1.314654704,0.469409698,1.09347811
39651,2.030923109,1.058755906,2.345126545,-0.728307096,-2.1955855,0.908966428,-3.96111462,1.867908653,2.909328355,2.305750216
39652,3.159000144,0.278065854,-0.186297045,-0.638998899,-2.737881864,3.813071486,1.196747465,1.098685724,3.125830429,-3.590132733
39653,0.81173231,0.233729463,-4.563724196,1.832687742,-1.581886873,4.128829755,-2.688555916,1.687593953,-3.17224727,-0.589837985
39654,0.828113922,3.828664392,1.890520396,-1.218994459,-0.018230162,-0.912816218,0.793522496,2.71886819,-1.109492801,0.867973384
39657,-4.553793727,1.857951186,0.935105569,1.739803964,-0.179117794,-0.251369733,0.482586228,-1.53751279,-2.691165407,1.068752354
39658,-2.734185381,-0.682171198,3.227444372,1.545741029,-0.96102173,0.162902032,1.972022057,1.883472418,0.364039631,1.2226786
39659,-0.659350629,-1.448342327,0.487978629,-0.665223695,-5.553957935,-3.83284124,2.0734358,-3.882828901,-1.231809675,3.22568975
39660,3.783107462,2.859348383,-1.771118604,2.959874695,-0.609465354,-0.590952547,2.394502472,-2.069258805,-0.562248088,4.722997928
39661,3.220286766,3.394494651,4.134658734,0.591010416,2.87770223,1.814628471,2.592190213,-1.550267277,-0.371462611,-2.590095931
39664,1.829010121,-1.558169558,0.951326387,-1.263265143,-1.697350343,-2.06073117,-1.678795653,-2.25187141,-3.367881306,-5.823259472
39665,-1.045535726,1.072407514,0.680664136,-4.366315973,0.127946219,0.081139151,-0.86349236,1.38615521,4.043051323,-2.100842627
39666,-0.492293377,-1.690444128,-0.124538849,2.072610551,1.646803972,4.715680471,0.341750113,0.856375944,-0.272227026,0.385620037
39667,-0.91251813,0.15201998,1.566230604,-5.479455177,0.91895575,-0.893761902,3.657038462,3.169995454,0.594006147,1.892335235
39668,0.874672783,0.368917281,-1.575897144,0.846577467,-0.009477643,0.672255945,0.209992115,-1.722384464,-2.732513218,0.947071392
39671,0.916763296,1.366284994,-2.324721827,2.257641765,1.600991816,1.581623904,-0.663042237,-2.610034111,-0.040631794,0.235971032
39672,2.243162899,3.489000496,0.739207705,-4.505903735,2.449752348,-2.17095348,-2.183799603,2.331076739,-0.358746496,0.631613421
39673,0.510906601,1.575946728,0.960663589,-0.846897674,-1.66297167,-0.789224506,-0.813904292,1.301776566,0.480390415,-1.671222703
39674,0.662817225,0.978402148,0.995696195,2.509002481,0.347853101,-1.47087721,-0.583964222,1.043576913,-1.267923225,-2.452844599
39675,0.052215585,-3.182384544,0.957732389,1.532883661,-0.232945247,2.389821538,3.003422432,3.012641826,1.483488913,-1.880937012
39678,-1.341372152,1.541070751,2.470358193,1.859079575,-1.853455749,2.002143455,-3.076975006,2.985874068,-0.498978743,2.504604832
39679,0.467499747,-0.734024777,0.823751254,-0.482792729,0.400639398,-2.179490505,-1.624369606,1.901003253,-0.676323691,1.418623573
39680,0.091803429,0.247485112,0.500492853,1.99321983,5.167509952,-0.806165525,-3.170015642,2.928065888,-2.72966754,1.428809561
39681,1.876445672,1.205108178,-1.143173553,0.381735475,2.230032988,1.528140258,-1.251543157,-1.472502948,0.075673632,-1.551225601
39682,1.615914666,-3.622780575,0.734885161,-1.749236121,-2.300141428,-0.904147454,0.875628412,2.723600605,2.010630148,5.143174641
39685,0.4756833,-0.338543181,-2.775986575,1.170236184,1.214524789,-4.142420072,-2.394413528,1.396947059,3.45778162,-0.677536834
39686,1.734129145,-2.117383023,0.355110594,-0.366614431,-5.572107367,-3.193307072,1.85182707,4.150636899,0.395613181,-0.657278889
39687,-1.032168374,2.016503313,1.046930921,0.440083565,0.040449679,-2.362749999,0.743290898,3.330718657,-4.419657754,0.825480921
39688,1.783009276,1.832233012,-1.158044401,0.529289841,1.520014277,1.2079699,-2.214370786,2.191765964,0.169356282,-0.889794822
39689,-3.209822659,-2.04588036,-0.288383065,3.793503227,3.064021506,3.249093439,4.755404,-3.437568422,-7.793428094,-4.583612426
39693,-3.791411706,0.693738609,2.958174968,1.448999377,-0.270954462,-1.826353321,-2.065866261,0.358124653,0.450630921,-2.457913566
39694,1.373896761,0.946459505,1.580729416,2.994943956,3.799686815,0.795197723,-4.036933039,-0.088007481,-2.300863289,2.067259444
39695,-2.377917615,-0.245561116,-2.768069644,1.258423966,1.286866703,-0.439176763,2.614070019,-2.79023602,-3.692313288,3.005349935
39696,1.475842184,0.62533009,-1.547113268,-1.18220522,2.567637721,0.114580435,2.544326641,1.748413405,1.67895705,1.114784159
39699,3.172807293,3.407799535,-2.073574499,0.358890712,-1.808380508,1.504217596,0.310394239,-2.724121491,0.648251114,-0.187875811
39700,-0.308753415,1.149581189,-1.608405851,0.705985449,1.571651135,-1.328490145,0.008597911,-1.828164594,-3.188904767,-2.872304774
39701,0.087195083,-1.916212313,-0.57253267,-0.311804918,-3.134874505,-1.981630946,-1.996337954,2.500114078,-0.178724502,1.737275897
39702,-1.842919058,2.197754801,-2.043968104,-3.969961181,-1.327356526,0.000381602,1.002250836,0.895056776,2.456456933,-2.70018947
39703,-0.680231841,0.482810593,2.171518027,0.140483931,0.63410913,-0.085227047,1.956452277,0.467391463,-1.731962503,-4.581859718
39706,-1.317450058,-0.256398297,0.000467609,2.027418724,-0.538713697,-0.220620641,0.386935684,-2.157958872,0.075776031,-2.187127437
