D,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
39064,-1.181976856,-2.732037066,0.967941987,-3.323281866,-1.840138629,-3.365358489,0.843240338,3.018612873,-0.864731507,-2.304248063
39065,4.974648623,-1.429746561,4.722205734,2.019876644,1.61450118,-2.180770767,1.463018743,-0.445344795,2.499718458,1.716487061
39066,1.616178455,-2.087998755,2.341319428,-3.286520304,0.95587826,-1.701100327,1.053408764,1.45109833,-4.030535947,-3.259210781
39069,-1.442589338,0.93587376,-4.042806353,-0.226083216,-3.88966675,0.60715812,-1.513109998,-2.241856301,0.023175785,-0.989168475
39070,-1.467047867,-1.629323551,-1.552191925,0.60640105,2.172605625,0.270908201,-0.509911866,-2.159167029,-2.466616934,2.170274773
39071,2.415001037,0.478338524,0.882102175,-2.169602211,2.27135751,1.971976431,1.98175042,2.255672052,2.187362884,3.503826322
39072,0.683429207,2.522217891,-0.983053949,-0.710208097,4.20815067,0.390276005,-3.172036548,0.163055427,-1.676080302,-1.414251569
39073,0.273193632,-1.872967405,1.319673568,3.472524214,-0.111074807,2.936894561,-1.199869752,-0.399422719,0.048822974,2.23924382
39077,3.259746322,0.527762922,0.493022444,0.519710126,-1.499328715,1.655283533,3.85992318,-0.365604058,1.787866576,-3.473840353
39078,1.990009629,-0.577308141,-0.68536978,-2.690643545,3.240750369,2.131233478,2.319724185,1.022515302,0.544281989,-2.556678392
39079,-0.424177164,-2.029875402,-2.164795589,2.383709626,-2.097179007,0.045529179,0.625650611,2.493852281,1.502832202,-0.685304469
39080,2.874227735,-1.22978856,1.167805922,-0.892687748,0.07519846,-1.200845043,-2.034275029,-4.196730814,-3.367697128,-0.020668822
39085,-0.399154065,1.866326974,-4.034088514,0.987707899,-0.035405518,-3.606514365,2.289062002,0.745953508,-0.857574728,-4.125237901
39086,0.783395758,0.051958877,-0.719880022,0.991820377,-0.885088434,-0.714445393,2.805471586,0.134981924,1.063059423,0.673134914
39087,0.158550631,1.449100282,2.743130275,0.604254325,-1.72837579,0.48762402,-0.530237484,-2.33007963,1.796778546,-2.472379683
39090,-0.444571521,-0.9396599,0.74454193,3.978797846,-6.50569702,0.958633915,-0.596476799,-1.124114809,-1.424173532,-1.692317813
39091,3.154050373,-0.529650038,2.437535071,0.456392746,-1.955240537,-3.218224163,0.652274522,2.719891899,-0.495568019,0.791967671
39092,2.092000623,0.158151389,0.174805525,-0.325201302,1.413693168,-2.17436818,-1.56220858,1.673328267,-0.979614677,-0.213171655
39093,-3.686057691,-0.04257855,-2.398534545,0.414202927,4.970918365,-3.617615836,1.098828415,1.760752974,-3.322066698,0.15822476
39094,0.179335735,0.004059794,1.309276178,-4.65969073,3.103166465,0.407249549,1.132278276,0.073307419,-4.743056505,1.298153341
39098,2.384610477,0.100137518,-3.174511083,2.296935682,-2.208324285,-2.894456685,2.652893251,0.101040275,4.373276398,-1.117640744
39099,-0.956598204,0.005338456,-1.348488355,-4.436164376,3.275000914,-0.845138105,-1.701191863,-0.892617147,0.935749753,-2.484539887
39100,-1.002814139,1.497378114,0.108219075,-1.48264504,3.535943805,-3.564524305,-1.999525895,2.407586283,1.145923437,-2.980721954
39101,-4.795470989,2.200100629,-0.822897133,-0.560531421,-2.499659595,-1.354037773,3.001270272,-1.692592394,0.902990583,0.087655059
39104,-0.112635863,-2.097948905,-2.806356594,-1.666551197,-0.774885005,0.639216438,-1.910245522,-2.086254793,0.238218809,0.206893792
39105,2.225023946,1.122874652,-0.30582337,0.460395408,-1.146402098,-1.533093056,-4.360872035,0.083145018,0.240853309,-2.456174931
39106,3.711992029,0.346499266,-1.099264875,-1.470816878,-2.496496141,1.40045028,1.015564299,0.899517533,-1.191409735,-0.167679258
39107,-3.422902133,-0.400435595,-0.926672736,1.061977598,1.440238053,0.236535812,1.236011075,1.422304474,-1.270962784,3.004242702
39108,-2.884014386,0.057892706,-1.591356571,4.782963456,-3.101278157,3.629943612,2.24587471,0.933924337,-4.057255345,-1.933442442
39111,-3.899547303,2.57084181,-1.786557724,-0.597140471,0.563888222,-0.506999076,-0.011317938,1.527028177,0.692844743,0.030592541
39112,-1.591910908,2.405659706,-2.421564133,2.516890159,0.005222251,0.419040623,0.977638774,-1.662747624,-0.754812292,2.034231767
39113,1.677594295,-0.90175792,0.732311114,-0.040065768,1.812838239,0.442435778,-3.425468987,-0.252094611,0.18794936,-0.281804695
39114,-1.46154022,2.786437911,-0.89880743,0.665030693,-1.126420654,3.592514072,-1.701314537,-2.464393208,1.469580468,-3.152056503
39115,-0.700878966,-0.031055144,-2.05004913,0.215481141,-1.566558833,0.509936655,0.059300213,3.803862732,1.04971621,-3.295524135
39118,-0.520609831,-0.246203329,4.143859033,0.101951632,-2.193575649,-0.13793547,0.531972544,-1.286858481,-0.790175994,-2.914278118
39119,-1.945113022,-3.975251315,0.385091593,-1.812587133,4.847512603,-1.811463739,-3.699928354,-1.444870231,-1.00849109,1.516112454
39120,-2.340473663,2.894529361,1.336937226,0.897198674,2.524677766,-3.227280918,1.357827803,0.282710111,1.542315099,-2.185927121
39121,-1.609949197,-2.415258608,-3.381717244,-0.674438145,0.808095974,-3.098251747,-3.048008393,-0.523675774,2.348687166,0.834836275
39122,5.190587563,3.164897777,-3.386175645,-2.805714692,-4.134993508,-0.993232714,-1.602020176,-0.065809384,-0.97940786,-1.728802823
39125,0.760375578,3.928012276,5.335089298,1.186781394,-0.342616747,-0.510252154,-1.078056984,5.290674009,0.644209454,2.585923459
39126,1.889670734,3.516314695,1.170407492,-2.43002562,1.459586904,-1.366273856,-1.746496289,0.517748468,0.419192842,-0.282568207
39127,0.477937722,-0.257502501,1.99426989,-0.041644266,-3.028857919,0.278472862,2.503890508,-1.97914321,-0.571406899,-1.156586477
39128,-0.611888282,-0.479402197,-0.192381475,1.724546484,-0.558485462,3.269871836,0.741293403,2.18334828,-0.048681294,-0.143577744
39129,1.473838386,1.292215094,1.52420081,1.143792391,-1.375338027,1.504352283,-3.351823091,3.788306294,-0.21889411,0.145329381
39133,-0.011666473,0.751064019,-0.650510308,-3.063692876,-0.10027075,-3.148609755,-0.613567233,-2.34086684,0.313598604,-2.257413205
39134,-1.276607881,1.952901553,3.310450337,3.33239395,4.054104651,-1.367336251,1.157841579,5.020475862,-1.519132308,1.996666936
39135,-0.144932608,-0.752586306,-1.257141903,-1.908603151,0.998080117,-0.557889022,2.813043762,-1.850651364,-0.034252121,3.220483818
39136,2.363718282,-0.586373707,-0.515086047,-3.127984753,-2.06135068,1.217124608,-0.950438721,-2.475146798,1.739443302,2.418881846
39139,-0.091713381,-2.461284045,-1.349509997,2.338823351,1.771661917,-1.771757473,1.453147708,-2.914477858,1.29066091,-1.543804482
39140,-2.366292621,-0.59604231,1.425041857,-2.496642523,0.157317308,-3.94743114,-0.920303529,2.35775091,-1.199241076,-0.217774793
39141,-4.148865565,-1.215299612,-2.66258384,2.911434974,0.92971271,0.422584954,4.674443272,2.570259835,3.207663662,-2.113355789
39142,0.956088896,0.59778172,0.459755133,-1.82374873,-1.044812752,1.106107007,0.716232811,0.713921549,-1.171223512,-0.584459687
39143,3.01971967,5.462602941,-1.637427403,-0.182412251,-0.075706466,-3.344888868,-0.539365329,-1.658643813,2.342105753,-1.838688705
39146,2.005220445,-2.083288095,-0.40857797,-1.840981256,-2.874201543,-0.991087697,0.32880981,-1.755978477,0.017023256,4.797825792
39147,2.033796197,-3.275896535,2.370204064,-0.26897176,-0.188160109,-2.360466142,0.859222587,3.151314697,0.325962718,-0.062100399
39148,-1.415856353,0.021194819,2.967756391,-2.704556394,2.956164716,-1.558766433,0.738690893,-0.755515205,-3.90766603,-3.385340913
39149,-2.811701014,5.753677372,-1.684665816,4.114353326,-0.104791416,-1.470509991,2.027097065,1.190043146,-2.725383996,2.028739479
39150,0.086527628,-0.180645872,2.449122148,-4.32394086,3.170858798,-0.050027898,-1.625580882,1.881037251,-2.67294623,1.645970755
39153,-2.08693265,-0.007323615,4.87120947,-3.396830091,0.955475618,1.743850682,-1.511212404,3.214069199,1.704903468,3.103615667
39154,1.600070951,0.470960999,-1.142161099,-0.992289056,2.274470065,2.213586913,1.646891368,3.195385887,-0.192008646,-2.139737182
39155,-0.041962919,-2.539951288,1.990193075,-4.546205943,-2.075831283,4.251639555,-2.496639831,0.320126339,-0.433676568,-4.740958948
39156,-2.705473622,-0.878761424,1.712034522,5.521444311,-0.901582678,1.185113469,2.048258953,0.772137756,-1.099578925,1.296882954
39157,-1.375599121,-0.705465556,-3.813510099,1.088276346,0.298337577,-0.95630407,-0.156928968,1.959807704,1.889815956,0.496671218
39160,-0.89588737,-3.938544575,-2.705032238,-1.953800196,1.081088939,-0.445299763,1.058070904,-1.5699681,-2.822502552,3.767768437
39161,0.986360986,4.079619618,-2.166889673,-1.901502754,-4.106368478,-1.275026232,-4.149089901,2.331734156,1.86867235,-3.097223759
39162,-1.170446363,0.925160516,-2.401105912,0.081552186,-0.961482868,2.271755431,-0.775462564,1.883565811,-2.37397758,-3.035634343
39163,-0.6973575,-3.218023811,-0.428252047,0.108665585,0.572288829,0.227759644,-1.476381208,-2.074603214,1.553004414,0.22506213
39164,-1.389711293,1.095780521,-1.25218163,0.898262861,-0.956908632,-0.950484257,-2.832646129,4.446305783,3.013739153,0.571625743
39167,-1.506548966,0.193296263,4.241488491,-4.811468994,2.356793702,-2.912230535,-0.21999171,4.534515054,-1.056361499,-1.725256224
39168,-0.965060704,2.284238801,2.241062535,3.226831149,-3.009053001,1.934673227,-1.5333518,2.76065188,-1.994974564,1.52965301
39169,0.302853631,-2.69029917,0.002157493,-0.943007032,-3.6425379,2.33341679,2.574554414,3.202784875,-1.477431736,-2.41342117
39170,-0.167744169,1.256876159,-3.583256763,1.49125503,6.378129606,2.293815502,2.517917725,1.436056115,0.364180093,-1.836242648
39171,1.7110595,-1.197651578,-1.933938841,1.081544737,-2.183680543,1.644349511,-0.099682233,2.364386721,-1.79142562,1.559087463
39174,-0.370653672,-0.830240032,-2.833257552,2.320532695,0.552484457,-0.21800349,5.309861051,-1.013541376,-2.821057933,0.212732577
39175,-3.182000398,1.784350185,-1.053147401,1.456708641,1.064192585,4.038713631,0.597080505,-0.847977227,4.803524047,-3.471366435
39176,0.223404633,1.270940259,1.359579297,2.709430613,-0.012358828,2.38390684,0.568142816,-0.136622471,3.779013261,-2.483587601
39177,-1.904480183,0.799130544,-3.163415218,-3.94262696,2.580967308,2.711518109,0.191866304,-1.91397585,-1.652077932,-1.326744956
39181,1.722323602,-0.668939344,-0.080986881,-2.344969608,1.679598501,-0.479818557,-0.925911908,0.034847157,0.123812178,0.350271332
39182,0.845507404,4.141076955,0.653185492,1.294413014,-1.101701345,-0.796652185,-0.351378029,1.827844002,3.823014778,-1.94659192
39183,-2.679015275,-0.814998257,1.548933668,0.851923044,-0.09233489,-0.671487739,-1.509603273,-2.147217019,2.212949542,0.912724481
39184,2.48917382,-0.846881717,1.241618539,2.20272976,4.951398571,3.516376281,1.653827099,3.556786973,-1.894915701,3.520012112
39185,0.076924916,-1.345335913,-1.376917661,2.68674706,-2.090525238,-0.166008637,0.486269392,0.779574813,-0.121883992,2.555506465
39188,-0.810053068,-0.705360685,0.792452781,1.983922725,1.866784684,0.645136879,-2.313964396,3.481234034,3.59017338,0.077552413
39189,-3.906180061,1.77911844,2.365753832,2.239295738,3.872235237,-0.602236446,-3.79944517,-2.107877312,-0.017384012,-1.302857781
39190,2.850805124,1.961515531,2.549676649,-0.780164814,1.314204285,-4.321695164,-4.129884977,0.996357319,-0.15125868,-2.130623808
39191,-0.324128528,0.806468193,1.765948614,3.333321061,2.482275499,-1.347591183,2.536683417,0.477590591,1.430344215,2.229119799
39192,2.43725195,-0.116682492,-2.862215491,1.424461094,2.774285292,-1.330153512,1.152350136,3.392560516,-0.394527306,-0.077248513
39195,-0.118531458,0.666858096,0.801317493,-3.744709091,0.356758489,1.277712688,0.151800821,3.297390498,-3.331794322,0.13670172
39196,-0.234843065,-0.914898521,1.982396383,3.197528711,2.029749569,2.969087938,-0.188265939,-2.168549866,0.988742474,2.527620185
39197,1.945552934,-2.31273853,-2.950870529,-3.347189681,-1.411272474,-0.011272629,0.273317017,3.25025011,4.020880096,1.978482943
39198,-2.97860593,0.411217199,-0.521739082,0.224961516,-2.705857354,1.505197543,-0.748189668,2.491100633,-0.409837727,-0.394905188
39199,-0.936271639,0.461738734,-1.543932754,0.491459257,0.202698541,2.077547096,0.85497369,-5.624587783,-2.420641217,0.422204499
39202,1.038068326,0.815550442,0.44607486,3.917727647,-1.537147512,-0.263979764,-3.240487434,1.604267649,-0.513705434,1.896216261
39203,-0.795961563,-0.908290091,-1.212266692,-1.253963515,1.091185597,-0.001204777,0.869379612,0.673546199,-0.379789431,-2.037084046
39204,1.612133755,3.794442293,-6.715301359,-3.193876882,-0.656709484,2.465426558,-1.689954023,-2.098733796,0.83480647,-2.565653375
39205,-0.415801915,-3.101396687,-0.621485391,-2.665081393,3.779676476,0.061247374,3.027346558,-1.413784107,-0.655952737,3.590201973
39206,0.310717507,-0.891103946,-0.990415529,-2.404858057,-2.149631916,1.177703707,1.91093015,-0.176311203,0.394331748,2.729829611
39209,0.956092624,0.031020053,4.728932173,-0.818808842,1.214653877,1.699799817,0.571977034,1.396200304,-0.963306765,-1.864156305
39210,-0.921308583,-0.121021289,-0.326138306,-0.618423426,-1.323643737,4.254263011,-1.161187377,-1.856655649,-0.081633801,3.076920161
39211,1.473404199,2.89257101,-1.956393217,-1.696514585,0.349641992,0.662966487,-1.16426884,0.11426315,0.665790532,-0.339342069
39212,-4.001494304,-0.352919772,-6.174982311,-2.8132301,1.043893557,-0.800720218,2.148368952,1.927456446,3.545558921,-3.002341522
39213,-1.101319825,4.930912518,1.874803416,2.151322793,1.18326515,3.695947194,0.238669184,-1.428458644,2.78276421,0.00175387
39216,-5.044741958,0.029813736,-3.954230783,-1.601703024,-1.869267021,0.785578388,-0.600271145,3.325589828,0.399515,-0.045788643
39217,3.031298017,-1.016521094,1.48798437,1.362926135,-0.38564312,-0.151399598,1.983878658,0.58040728,0.123650827,1.113109638
39218,0.326457325,2.261173507,0.019176164,-3.819427095,1.721950358,3.328173457,-0.659135389,2.882434319,3.296513525,1.576454349
39219,-0.747519067,0.889746621,3.325688913,-2.298283689,-3.975641312,2.623186029,-1.938293651,2.340155918,-0.944921376,1.986572833
39220,1.598931573,-3.428628135,3.019348362,1.636426637,-0.849255054,-0.194992734,1.711171692,0.558643085,-3.957372681,-3.116488672
39223,-0.774941071,-2.784131611,2.505928511,-0.504139234,0.414528303,-0.149401469,0.367821131,1.261014336,1.065998078,1.138038959
39224,-3.06219552,1.583832305,2.58228484,2.397485146,2.833254698,2.630707452,3.60165732,0.366251515,-0.476923791,0.022566795
39225,-3.038329943,-0.739519468,0.583820245,2.33997002,4.704798529,-0.75562816,0.094578085,-0.119700989,0.598247127,-2.259807069
39226,-3.423547386,3.337977887,2.190022324,-2.984112741,-1.653041837,-2.331913898,1.263000934,-0.730026765,-0.331571573,0.965245319
39227,2.898557423,0.574003871,-3.04002298,-2.167022127,1.767917689,-1.187271908,2.054965695,1.909934681,1.64238676,-2.586909914
39231,0.834354609,-1.356594563,-0.957244674,1.290322101,-0.095558976,1.013871302,-2.326882364,-1.094567906,-0.357555279,-5.453309069
39232,-0.817410183,-1.340181104,0.757446557,5.142860109,1.35466347,4.034449381,-4.055517802,1.152989069,-0.032872702,0.689902225
39233,-3.213028393,-4.635339948,-0.699044401,-1.744689368,3.348361762,-2.083853276,6.129441724,0.065635441,0.40441964,-0.299043433
39234,-4.266766932,-2.414436409,0.23522652,-0.388115186,0.405326176,-0.445178326,0.821981516,-3.096422929,-2.868624989,0.739076498
39237,-3.998058856,-1.12838894,-1.917146837,0.862488509,1.182990164,1.953268482,-1.277182842,-0.384805259,-1.909874522,-1.248279075
39238,-0.469187397,-1.258937766,-0.434854501,-0.412617013,3.65336715,6.522621436,-2.489071566,-1.2903595,1.130577103,1.456995832
39239,-0.053636352,-0.720896058,2.972693216,-1.179455124,-0.089099384,-3.297026285,3.545665859,1.711479815,-3.947256124,-0.698636385
39240,2.354905039,0.364416071,1.710830622,-0.800391526,4.011539202,2.796056411,0.540363901,-1.369823477,0.060685361,-0.635892277
39241,2.469804749,1.3852826,-0.443420743,-0.295910764,0.408721619,1.27783518,0.822965641,-0.697856895,-2.013750754,1.046224166
39244,-4.05514666,0.86773432,2.621923876,2.562374744,-1.774436462,-0.581706803,-0.11081175,-0.48132221,0.815995556,1.45389004
39245,-2.100527863,-2.89055932,0.679582726,0.626210968,-0.709014966,-3.014274818,1.650607124,-2.74990075,1.848593979,-1.198443574
39246,-1.224323764,2.225288976,0.088649882,-1.934852886,3.391190371,0.873878053,-1.863128609,-0.445049764,-1.923867059,-2.840876503
39247,-1.503248642,0.290765075,2.920030117,-1.61313812,2.785913214,-0.260305122,0.369485089,4.00266253,-1.551045649,-2.171824606
39248,-2.782515624,-1.060965218,1.99824468,-0.440146897,1.146430976,-3.041235534,0.772434237,0.837905248,1.43006003,0.786398514
39251,-0.393719414,3.171333828,1.490153492,0.163627332,1.03119067,-0.251753161,0.066660547,1.80541709,-0.809826066,-0.836429339
39252,-4.519993313,2.436949878,-4.817965133,2.026333932,-1.292988803,-0.361535451,1.671306228,-0.822161183,-1.347291562,1.99479904
39253,-0.328346295,-1.251442785,4.433037387,-3.760309837,-0.264524563,-0.800613362,-0.552956568,1.40508138,1.636244717,2.065762513
39254,-1.794172128,0.038695317,0.112874985,1.193355377,1.252694369,1.113595783,-0.634907039,0.308979603,0.572584925,1.204878151
39255,-2.851549903,0.658522596,-1.126708389,-3.237668813,-1.357480948,3.317323695,0.210481053,-0.505887954,3.856298896,-1.707835274
39258,1.453833883,-0.070800168,1.372514219,-2.942018145,2.290416231,-3.8287611,1.757454683,-1.935146882,-1.873022321,-0.760464011
39259,0.780280424,1.290049671,-0.924764199,-0.939035921,0.494388421,0.373433947,-1.156345713,-1.820821204,-2.457515308,4.664012489
39260,-2.501267317,-0.617479998,-0.040507094,3.284626819,-1.6712421,6.002658574,-2.71372342,0.025150129,3.387392154,-0.455270666
39261,-1.441299862,2.19061408,0.172011816,1.432729178,-0.085688056,-2.007035403,2.815457462,-1.85355812,0.054180141,-0.749454109
39262,0.304070189,-0.678808705,-1.055398869,-1.626469021,2.361961182,-1.625525247,2.009786788,-0.73152854,1.606768435,-0.005166564
39265,1.995426023,-0.420717481,-2.957964584,0.494448219,0.93158835,-0.71201137,1.710859611,-0.553633047,0.752400562,0.577262233
39266,0.356756118,-1.959738003,-3.727988791,-1.787226942,0.488781843,-0.617359276,0.518616605,-1.225583137,-4.63914185,0.438370461
39268,-3.104394925,-1.141059516,-3.332779823,0.88667158,2.828830104,-1.262318936,-0.494478284,-1.823776144,1.921104454,-1.315161705
39269,3.67242736,0.45197837,1.88699292,-1.338484543,-0.926571458,-2.152443061,-1.775606367,2.522906407,-0.371549506,0.820372845
39272,-0.107840013,-2.228483618,0.077165708,1.842654033,3.204395685,-0.609246665,3.536355988,-1.043269268,-1.256270624,1.147280397
39273,0.646790259,0.47697476,2.013143402,3.891945288,-2.13562494,1.528553543,1.565741746,2.305880847,-2.533660621,0.926150644
39274,1.571727919,1.75101802,-1.464131638,-1.96134608,1.430113074,0.812456273,0.826976318,-3.200204921,-3.50239706,1.972095984
39275,-2.645216028,-3.145082238,-2.919567338,1.926063765,-3.992607415,-0.633013647,-3.689483621,0.641522195,-0.04868819,-2.580168122
39276,-2.646700225,-0.646236763,1.099466834,-2.494307379,1.238787486,-2.520907524,-1.629781113,-0.145315549,3.526575408,-0.663025941
39279,-2.044911695,2.335965512,-2.97894935,-0.489723282,1.963701567,-1.043426788,-1.560485117,-0.78428624,2.394854563,0.405858795
39280,2.836727457,0.225165885,0.437512247,2.350195813,1.884023086,1.108329528,2.135534725,-0.122657486,-1.639380712,0.090837271
39281,0.674001409,-0.98114978,-0.528670769,0.470617493,2.300376361,-1.98772252,-1.15187419,1.910997445,-0.138686354,-1.932036556
39282,-3.118090265,-0.222940374,-2.297565016,-2.734085366,3.105670668,0.241845202,0.107710268,0.452563272,-2.735916465,-0.527426648
39283,0.883249085,1.295721394,-1.234564929,1.925335187,-1.913234363,-1.377167993,-2.428451036,-1.778100353,-1.522833667,-1.33484085
39286,2.570469945,0.439133439,-0.790532974,0.328747954,1.786096675,-1.155157172,3.044066841,-0.196757473,1.308492517,3.145714945
39287,0.572867774,0.034198164,-1.774489063,-0.305378736,-0.13895007,2.755626282,-0.218804599,2.591130542,5.307096597,-2.411361476
39288,0.780336182,3.253008439,1.785137972,-3.873559481,0.452272426,1.497857234,1.461776667,5.540618984,-3.319580899,-0.659468451
39289,-4.796652105,0.148564903,1.41504747,-0.500575544,-0.184497821,-0.315902824,0.200564203,-1.303021426,2.545595469,4.048183786
39290,-0.80039705,-0.141330415,2.211924294,2.730139235,-0.339916478,-0.344488424,0.010713366,-1.73547814,-1.835374277,0.507321457
39293,-0.253455242,2.816620224,-0.402304789,-0.104382874,1.429420474,2.589999968,0.967805068,4.437571978,1.533742746,-0.210864703
39294,-3.285221766,3.501701601,-1.639285946,3.440679251,-3.446314224,-1.710985828,1.65097835,-0.521346467,0.149101821,-2.99993804
39295,0.80736537,1.722536222,-0.008237998,0.050898444,1.979636523,1.808241047,-3.330452419,0.692142828,-0.827972672,-0.227084954
39296,1.253617902,1.144381871,-3.211461575,1.938550861,-1.120047483,-1.633687876,0.648645341,-2.306321479,-2.168794939,-1.258980902
39297,-0.350228467,0.008064664,1.730847445,-2.747335932,-0.966663953,1.018218748,1.050486701,-3.428403474,-0.752565971,0.993419878
39300,0.087647141,-0.298425232,1.489828492,-2.19257329,-2.43457938,1.269937737,-1.93264241,-1.830647259,0.852710703,-0.300370898
39301,-2.374507415,2.816394517,-0.705090585,0.513293871,2.123352275,-1.567826885,0.457506733,1.180991715,-2.53333056,0.498982439
39302,1.946327402,-2.644088762,-1.058670975,-4.610906069,-0.135738897,0.926146749,-3.642790528,3.754390509,-0.762271457,2.153752591
39303,-3.383456647,1.85495782,-7.988029144,-5.411367275,0.979990273,-1.759194539,0.404623113,-0.88589847,-1.831480551,1.516552668
39304,-0.712943211,-2.19914877,-1.364009101,1.543944779,-0.995106836,1.362221969,5.802192165,0.491365939,-1.069811094,0.743776307
39307,-0.567162237,0.997425188,-1.274995515,-2.762904963,0.893091488,-0.419997848,1.470181374,-1.331361447,0.362454035,1.62721568
39308,3.601808477,-0.421192547,1.10861815,0.480510455,2.197090867,0.554001109,-6.76955994,-1.949412955,3.986975036,-0.766010425
39309,-1.279255124,4.959283549,-1.339016155,-1.33679326,-3.418071333,1.524778555,-1.756301946,-3.935763398,-1.218975366,0.314535383
39310,-1.182697039,0.275913078,-4.947904531,-0.144616072,-0.531882262,0.918917681,4.656101868,-0.987342015,0.968004309,0.672010641
39311,-1.745511646,-2.046216655,-1.544355927,-0.562624696,-0.230209322,-0.461437948,-3.323974367,-2.915937598,1.708231963,3.981371897
39314,-0.02745382,1.495886604,1.945718094,0.892967844,2.089118759,2.540845658,-1.333359166,1.030751904,0.364323724,0.09258246
39315,-1.565551808,0.364012895,-0.279518863,0.19203723,-1.811993339,-1.152271678,2.949023831,-2.430530342,-0.349001525,-2.103636242
39316,-1.309380032,-0.477099363,2.912786482,-0.839644499,-0.968783901,-1.445578598,3.013750851,2.208050247,0.659818672,-3.755224114
39317,-0.103974277,-2.821130323,1.306262077,-0.492822544,2.911626803,0.074488174,-2.263526904,0.619103632,0.543352192,-0.139199644
39318,2.079912681,0.695382496,2.569593226,-0.911271948,-1.925625234,1.130716294,-0.138593758,1.532942782,1.101934492,-1.125174784
39321,-0.243454682,1.184055947,-2.241098932,-0.838289742,1.714178054,-2.119354565,3.641352617,0.019143915,-1.722143175,-1.114343453
39322,4.411920847,-1.48183027,0.756017943,1.319863345,0.090374351,1.097688445,3.266098533,0.612274952,-2.75021256,1.680148635
39323,1.602627185,-1.806026133,2.662208145,0.016529408,1.661771794,-1.112553791,-1.490441275,-0.441054602,-1.555962287,-0.660134751
39324,1.678221444,0.372125291,-1.437002493,-4.385673136,0.477675431,-0.419391251,2.46524584,-1.260547759,0.990258348,-0.650023417
39325,1.117550456,2.047015353,-1.216379063,-1.710475647,-0.118034899,-0.90930911,-0.815587385,-1.004082005,-2.999599724,1.850023833
39329,-5.311790394,4.72476395,1.49902539,-0.41480476,-1.006541521,-3.743461244,3.288950465,-0.500678958,0.750179166,3.244695556
39330,-3.572474796,-4.403844879,0.41854045,0.261074985,0.103911505,5.742528837,-1.087275507,-1.415505927,-2.895433244,2.023269568
39331,-1.132465509,-3.323128104,3.891401769,1.386176045,-2.806474547,2.162932188,1.640889622,-0.869822469,0.599468676,-0.725114008
39332,-4.259466294,-0.06323359,0.993028818,0.071344895,1.365081448,3.537231104,0.208536977,-1.042675888,1.360199076,0.530705782
39335,0.868070873,-2.573736153,4.280871864,1.749839155,1.085573961,-0.954828938,0.13741361,-2.249943853,1.725877444,-1.092912272
39336,-0.514924786,1.895551379,1.103686316,-3.442463173,-1.325328182,-1.846646829,4.080137701,-5.011935022,-0.965281532,-1.839341812
39337,1.55958212,0.246195102,-1.024871775,0.710803018,0.020365823,2.795759287,-0.526153719,1.608284184,-2.23710288,-3.283501595
39338,2.034451324,-1.686763817,1.891899365,2.119834069,1.639736294,0.627158055,0.996228924,1.116497157,0.414329323,0.146766972
39339,0.681252231,1.488103599,-0.772406603,2.834838818,1.004527461,2.047445432,0.218880384,-0.790497099,-1.36307253,0.967193091
39342,-1.910388809,0.947505706,-2.240595583,6.051006547,-1.201762388,-4.617849145,-2.701896054,-0.771913055,2.977990597,-0.001028269
39343,1.859911849,-1.777632906,2.892561923,-1.949602249,0.156003273,-4.216168141,-1.144489537,1.174203451,-1.782802733,0.46013408
39344,-1.047683558,-1.382305633,0.291444442,-2.396560442,-0.13946533,-0.742819504,4.76974028,-0.834816494,2.821404084,0.196254105
39345,0.593662152,-0.083760155,0.202190228,1.11101507,-1.320374735,1.122015742,-3.212304048,0.290398675,-1.301148189,-2.9587477
39346,-0.489330848,-1.359177978,-2.255615457,-0.621735227,1.049280934,1.34959563,-0.989948361,4.745351183,-1.480140353,-0.730135364
39349,-1.125664686,0.342106585,-4.164088648,-1.412837327,-2.981711124,-0.898031475,0.252358044,-0.799155553,-0.208624057,-1.455634791
39350,2.956155368,-2.80987193,-2.267646414,-3.63763277,0.989361824,1.667078369,-3.791976898,-3.304363698,0.316243454,-0.152712637
39351,0.601766625,-3.624674617,3.976872674,3.503327035,0.025081768,-2.961742758,-0.687576288,1.118566787,-1.118058446,-2.003434708
39352,1.435554146,-1.572467218,-2.546238026,2.331241741,-1.879894264,1.829571683,-3.669883244,-0.316000823,2.477044198,1.889311505
39353,-1.46461379,1.63432544,-0.135139628,-1.311081832,-1.273455236,4.506269077,2.108154844,-1.436605135,-2.385377581,0.507067397
39356,-1.638123562,2.672388949,0.79006904,-1.420813845,4.837082194,0.85819909,0.515247185,-0.527922533,4.938385938,-1.597262489
39357,-0.02972675,2.00639357,-2.167670658,1.875280907,-1.034575806,2.542185071,0.489399725,-2.665089523,0.96572542,-1.627068835
39358,-2.846042786,-1.763714489,-0.478239401,-0.162574172,0.34603533,-2.207167342,-2.411784241,1.336963731,-2.606569961,-1.79241762
39359,-2.608566263,-1.339190934,0.117149707,1.64831249,1.446540225,-3.242089393,-1.238989084,0.919712693,3.6286188,-0.149149686
39360,1.716613574,2.195291187,-2.805959641,1.832420953,0.056197155,-2.215149597,1.914334226,1.748755243,-0.204470896,-1.382252869
39363,-1.930622113,-2.027260894,0.515326813,0.260497183,-0.976315106,-3.212996338,0.54266852,1.642684255,-1.492855261,-4.564979785
